osm_way_id,name,highway_class,footway_tag,width_m,surface,district,length_m
1121175667,,footway,,,,North-West,13
1121175669,,footway,,,,North-West,26
1121175670,,footway,,,,North-West,28
1121175671,,footway,,,,North-West,65
1121175672,,footway,,,,North-West,79
1121175673,,footway,,,,North-West,29
1121175674,,footway,,,,North-West,126
1121175675,,footway,,,,North-West,39
1121175676,,footway,,,,North-West,71
1121175677,,footway,,,,North-West,88
1121175678,,footway,,,,North-West,13
1121175679,,footway,,,,North-West,15
1121175680,,footway,,,,North-West,13
1121175681,,footway,,,,North-West,10
1121177114,,footway,,,,North-West,11
1121177115,,footway,,,,North-West,54
1121177116,,footway,,,,North-West,11
1121177117,,footway,,,,North-West,23
1121177118,,footway,,,,North-West,27
1121177119,,footway,,,,North-West,21
1121177120,,footway,,,,North-West,78
1121177121,,footway,,,,North-West,129
1121177125,,footway,,,,North-West,10
1121177126,,footway,,,,North-West,171
1121179250,,footway,,,,North-West,28
1121179251,,footway,,,,North-West,206
1121179252,,footway,,,,North-West,138
1121179253,,footway,,,,North-West,81
1121179254,,footway,,,,North-West,114
1121179255,,footway,,,,North-West,269
1121179256,,footway,,,,North-West,326
1121179264,,footway,,,,North-West,12
1121179265,,footway,,,,North-West,165
1121184391,,footway,,,,North-West,46
1121184392,,footway,,,,North-West,80
1121184393,,footway,,,,North-West,59
1121184394,,footway,,,,North-West,49
1121184395,,footway,,,,North-West,51
1121184396,,footway,,,,North-West,14
1121184397,,footway,,,,North-West,49
1121184398,,footway,,,,North-West,8
1121184399,,footway,,,,North-West,39
1121184400,,footway,,,,North-West,51
1121184401,,footway,,,,North-West,17
1121184402,,footway,,,,North-West,23
1121184403,,footway,,,,North-West,10
1121184404,,footway,,,,North-West,22
1121184405,,footway,,,,North-West,64
1121184406,,footway,,,,North-West,19
1121184407,,footway,,,,North-West,52
1121184408,,footway,,,,North-West,20
1121184409,,footway,,,,North-West,41
1121184410,,footway,,,,North-West,33
1121184411,,footway,,,,North-West,36
1121184412,,footway,,,,North-West,82
1121184413,,footway,,,,North-West,43
1121184414,,footway,,,,North-West,78
1121184415,,footway,,,,North-West,13
1121184416,,footway,,,,North-West,59
1121184417,,footway,,,,North-West,36
1121184418,,footway,,,,North-West,25
1121184419,,footway,,,,North-West,31
1121184420,,footway,,,,North-West,17
1121184421,,footway,,,,North-West,21
1121184422,,footway,,,,North-West,49
1121184423,,footway,,,,North-West,59
1121184424,,footway,,,,North-West,25
1121184425,,footway,,,,North-West,102
1121184426,,footway,,,,North-West,9
1121184427,,footway,,,,North-West,30
1121184428,,footway,,,,North-West,46
1121184429,,footway,,,,North-West,41
1121184430,,footway,,,,North-West,42
1121184431,,footway,,,,North-West,17
1121184432,,footway,,,,North-West,12
1121184433,,footway,,,,North-West,37
1121184434,,footway,,,,North-West,19
1121184435,,footway,,,,North-West,11
1121184436,,footway,,,,North-West,24
1121186084,,footway,,,,North-West,8
1121186085,,footway,,,,North-West,102
1121186087,,footway,,,,North-West,10
1121186088,,footway,,,,North-West,108
1121186089,,footway,,,,North-West,108
1121186090,,footway,,,,North-West,28
1121186091,,footway,,,,North-West,13
1121186092,,footway,,,,North-West,8
1121186093,,footway,,,,North-West,10
1121186094,,footway,,,,North-West,59
1121186095,,footway,,,,North-West,81
1121186096,,footway,,,,North-West,9
1121186097,,footway,,,,North-West,29
1121186098,,footway,,,,North-West,28
1121186099,,footway,,,,North-West,13
1121186100,,footway,,,,North-West,100
1121186101,,footway,,,,North-West,10
1121186102,,footway,,,,North-West,187
1121187320,,footway,,,,North-West,8
1121187321,,footway,,,,North-West,67
1121187322,,footway,,,,North-West,16
1121187323,,footway,,,,North-West,51
1121187324,,footway,,,,North-West,18
1121187325,,footway,,,,North-West,4
1121187326,,footway,,,,North-West,27
1121187327,,footway,,,,North-West,27
1121189924,,footway,,,,North-West,7
1121189925,,footway,,,,North-West,113
1121190811,,footway,,,,North-West,10
1121190812,,footway,,,,North-West,59
1121190813,,footway,,,,North-West,104
1121190814,,footway,,,,North-West,4
1121190816,,footway,,,,North-West,14
1121190817,,footway,,,,North-West,66
1121190818,,footway,,,,North-West,121
1121190819,,footway,,,,North-West,31
1121190820,,footway,,,,North-West,12
1121190821,,footway,,,,North-West,73
1121190822,,footway,,,,North-West,66
1121190823,,footway,,,,North-West,28
1121191810,,footway,,,,North-West,6
1121191811,,footway,,,,North-West,126
1121192453,,footway,,,,North-West,15
1121192454,,footway,,,,North-West,90
1121192455,,footway,,,,North-West,87
1121192456,,footway,,,,North-West,57
1121192457,,footway,,,,North-West,13
1121195466,,footway,,,,North-West,13
1121195467,,footway,,,,North-West,7
1121195468,,footway,,,,North-West,29
1121195469,,footway,,,,North-West,141
1121195470,,footway,,,,North-West,86
1121195471,,footway,,,,North-West,284
1121195472,,footway,,,,North-West,93
1121195473,,footway,,,,North-West,36
1121195474,,footway,,,,North-West,30
1121195475,,footway,,,,North-West,79
1121195476,,footway,,,,North-West,22
1121195477,,footway,,,,North-West,23
1121195478,,footway,,,,North-West,29
1121195479,,footway,,,,North-West,119
1121195480,,footway,,,,North-West,289
1121195481,,footway,,,,North-West,85
1121195482,,footway,,,,North-West,12
1121195483,,footway,,,,North-West,36
1121195484,,footway,,,,North-West,25
1121198992,,footway,,,,North-West,67
1121198993,,footway,,,,North-West,103
1121198994,,footway,,,,North-West,44
1121198995,,footway,,,,North-West,49
1121198996,,footway,,,,North-West,39
1121198997,,footway,,,,North-West,8
1121198998,,footway,,,,North-West,50
1121202970,,footway,,,,North-West,12
1121202971,,footway,,,,North-West,373
1121202972,,footway,,,,North-West,139
1121202973,,footway,,,,North-West,74
1121202983,,footway,,,,North-West,173
1121202984,,footway,,,,North-West,63
1121202985,,footway,,,,North-West,106
1121202988,,footway,,,,North-West,39
1121202989,,footway,,,,North-West,40
1121202990,,footway,,,,North-West,51
1121202991,,footway,,,,North-West,7
1121202992,,footway,,,,North-West,242
1121204008,,footway,,,,North-West,20
1121204009,,footway,,,,North-West,21
1121204010,,footway,,,,North-West,18
1121204011,,footway,,,,North-West,37
1121204012,,footway,,,,North-West,28
1121204013,,footway,,,,North-West,68
1121204014,,footway,,,,North-West,38
1121204015,,footway,,,,North-West,48
1121204016,,footway,,,,North-West,12
1121204017,,footway,,,,North-West,58
1121204018,,footway,,,,North-West,17
1121204019,,footway,,,,North-West,243
1121204020,,footway,,,,North-West,68
1121566518,,footway,,,,North-West,7
1121566519,,footway,,,,North-West,142
1121566537,,footway,,,,North-West,7
1121566538,,footway,,,,North-West,186
1121576294,,footway,,,,North-West,9
1121576295,,footway,,,,North-West,89
1121576296,,footway,,,,North-West,8
1121576297,,footway,,,,North-West,87
1121576299,,footway,,,,North-West,6
1121576300,,footway,,,,North-West,115
1121576304,,footway,,,,North-West,3
1121576305,,footway,,,,North-West,95
1121584017,,footway,,,,North-West,9
1121584018,,footway,,,,North-West,50
1121584019,,footway,,,,North-West,58
1121584020,,footway,,,,North-West,23
1121584021,,footway,,,,North-West,23
1121584022,,footway,,,,North-West,76
1121584023,,footway,,,,North-West,28
1121584024,,footway,,,,North-West,51
1121584025,,footway,,,,North-West,91
1121584026,,footway,,,,North-West,21
1121584027,,footway,,,,North-West,14
1121584028,,footway,,,,North-West,34
1121584029,,footway,,,,North-West,38
1121584030,,footway,,,,North-West,15
1121584031,,footway,,,,North-West,32
1121584032,,footway,,,,North-West,34
1121584033,,footway,,,,North-West,15
1121584034,,footway,,,,North-West,7
1121584035,,footway,,,,North-West,8
1121584038,,footway,,,,North-West,12
1121584039,,footway,,,,North-West,42
1121584040,,footway,,,,North-West,19
1121584041,,footway,,,,North-West,36
1121584042,,footway,,,,North-West,16
1121584043,,footway,,,,North-West,11
1121584044,,footway,,,,North-West,35
1121584045,,footway,,,,North-West,38
1121584046,,footway,,,,North-West,11
1121584955,,footway,,,,North-West,16
1121584956,,footway,,,,North-West,152
1121584957,,footway,,,,North-West,89
1121584960,,footway,,,,North-West,48
1121598846,,footway,,,,North-West,12
1121598847,,footway,,,,North-West,179
1121598848,,footway,,,,North-West,172
1121598849,,footway,,,,North-West,24
1121598850,,footway,,,,North-West,303
1121598859,,footway,,,,North-West,6
1121598860,,footway,,,,North-West,15
1121598861,,footway,,,,North-West,89
1121598862,,footway,,,,North-West,19
1121598863,,footway,,,,North-West,7
1121598864,,footway,,,,North-West,73
1121616745,,footway,,,,North-West,47
1121616746,,footway,,,,North-West,334
1121616747,,footway,,,,North-West,170
1121616748,,footway,,,,North-West,93
1121616749,,footway,,,,North-West,69
1121616750,,footway,,,,North-West,44
1121616751,,footway,,,,North-West,15
1121616752,,footway,,,,North-West,122
1121616753,,footway,,,,North-West,13
1121616754,,footway,,,,North-West,12
1121616755,,footway,,,,North-West,149
1121616756,,footway,,,,North-West,80
1121616757,,footway,,,,North-West,264
1121616758,,footway,,,,North-West,326
1121616759,,footway,,,,North-West,109
1121616760,,footway,,,,North-West,245
1121616761,,footway,,,,North-West,72
1121616762,,footway,,,,North-West,68
1121616763,,footway,,,,North-West,49
1121616764,,footway,,,,North-West,175
1121616765,,footway,,,,North-West,28
1121616766,,footway,,,,North-West,84
1121616767,,footway,,,,North-West,48
1121616768,,footway,,,,North-West,51
1121616769,,footway,,,,North-West,100
1121616770,,footway,,,,North-West,18
1121616771,,footway,,,,North-West,95
1121616772,,footway,,,,North-West,28
1121616773,,footway,,,,North-West,126
1121616774,,footway,,,,North-West,181
1121616775,,footway,,,,North-West,32
1121616776,,footway,,,,North-West,141
1121630528,,footway,,,,Shahdara,10
1121630529,,footway,,,,Shahdara,42
1121630530,,footway,,,,Shahdara,31
1121630533,,footway,,,,Shahdara,13
1121630534,,footway,,,,Shahdara,23
1121630535,,footway,,,,Shahdara,18
1121630536,,footway,,,,Shahdara,5
1121630537,,footway,,,,Shahdara,56
1121630538,,footway,,,,Shahdara,13
1121630539,,footway,,,,Shahdara,16
1121630540,,footway,,,,Shahdara,5
1121630541,,footway,,,,Shahdara,75
1121632026,,footway,,,,Shahdara,11
1121632027,,footway,,,,Shahdara,91
1121632029,,footway,,,,Shahdara,9
1121632030,,footway,,,,Shahdara,49
1121632031,,footway,,,,Shahdara,48
1121632032,,footway,,,,Shahdara,48
1121632033,,footway,,,,Shahdara,48
1121632034,,footway,,,,Shahdara,23
1121632035,,footway,,,,Shahdara,28
1121632036,,footway,,,,Shahdara,16
1121632037,,footway,,,,Shahdara,24
1121632038,,footway,,,,Shahdara,17
1121632039,,footway,,,,Shahdara,18
1121636170,,footway,,,,Shahdara,6
1121636171,,footway,,,,Shahdara,120
1121636186,,footway,,,,Shahdara,10
1121636187,,footway,,,,Shahdara,117
1121636188,,footway,,,,Shahdara,15
1121636197,,footway,,,,Shahdara,6
1121636198,,footway,,,,Shahdara,128
1121636199,,footway,,,,Shahdara,20
1121638203,,footway,,,,Shahdara,3
1121638204,,footway,,,,Shahdara,129
1121638205,,footway,,,,Shahdara,42
1121638212,,footway,,,,Shahdara,13
1121638215,,footway,,,,Shahdara,119
1121650553,,footway,,,,Shahdara,8
1121650554,,footway,,,,Shahdara,101
1121650555,,footway,,,,Shahdara,56
1121650558,,footway,,,,Shahdara,12
1121650559,,footway,,,,Shahdara,125
1121652971,,footway,,,,Shahdara,14
1121652974,,footway,,,,Shahdara,124
1121652979,,footway,,,,Shahdara,9
1121652980,,footway,,,,Shahdara,60
1121652981,,footway,,,,Shahdara,16
1121652982,,footway,,,,Shahdara,60
1121652986,,footway,,,,Shahdara,10
1121652987,,footway,,,,Shahdara,121
1121652992,,footway,,,,Shahdara,3
1121652993,,footway,,,,Shahdara,20
1121652994,,footway,,,,Shahdara,102
1121652997,,footway,,,,Shahdara,10
1121652998,,footway,,,,Shahdara,67
1121652999,,footway,,,,Shahdara,66
1121653000,,footway,,,,Shahdara,25
1121653003,,footway,,,,Shahdara,7
1121653004,,footway,,,,Shahdara,70
1121653005,,footway,,,,Shahdara,61
1121653006,,footway,,,,Shahdara,20
1121657267,,footway,,,,Shahdara,9
1121657268,,footway,,,,Shahdara,120
1121657269,,footway,,,,Shahdara,6
1121657270,,footway,,,,Shahdara,101
1121657277,,footway,,,,Shahdara,7
1121657278,,footway,,,,Shahdara,54
1121657279,,footway,,,,Shahdara,59
1121657280,,footway,,,,Shahdara,14
1121659960,,footway,,,,Shahdara,5
1121659961,,footway,,,,Shahdara,60
1121659962,,footway,,,,Shahdara,59
1121659963,,footway,,,,Shahdara,16
1121659966,,footway,,,,Shahdara,15
1121659967,,footway,,,,Shahdara,121
1121659973,,footway,,,,Shahdara,5
1121659974,,footway,,,,Shahdara,128
1121659980,,footway,,,,Shahdara,10
1121659981,,footway,,,,Shahdara,113
1121663434,,footway,,,,Shahdara,7
1121663435,,footway,,,,Shahdara,126
1121663436,,footway,,,,Shahdara,9
1121663437,,footway,,,,Shahdara,106
1121663443,,footway,,,,Shahdara,17
1121663444,,footway,,,,Shahdara,122
1121663455,,footway,,,,Shahdara,15
1121663456,,footway,,,,Shahdara,102
1121663457,,footway,,,,Shahdara,29
1121663462,,footway,,,,Shahdara,7
1121663463,,footway,,,,Shahdara,87
1121665618,,footway,,,,Shahdara,10
1121665619,,footway,,,,Shahdara,133
1121665620,,footway,,,,Shahdara,11
1121665621,,footway,,,,Shahdara,16
1121665622,,footway,,,,Shahdara,11
1121665623,,footway,,,,Shahdara,12
1121665624,,footway,,,,Shahdara,65
1121665625,,footway,,,,Shahdara,69
1121665626,,footway,,,,Shahdara,28
1121674049,,footway,,,,Shahdara,49
1121674050,,footway,,,,Shahdara,128
1121674051,,footway,,,,Shahdara,457
1121674059,,footway,,,,Shahdara,11
1121674060,,footway,,,,Shahdara,154
1121676986,,footway,,,,Shahdara,9
1121676987,,footway,,,,Shahdara,116
1121676988,,footway,,,,Shahdara,12
1121676989,,footway,,,,Shahdara,16
1121676990,,footway,,,,Shahdara,18
1121676992,,footway,,,,Shahdara,8
1121676993,,footway,,,,Shahdara,151
1121682654,,footway,,,,Shahdara,8
1121682655,,footway,,,,Shahdara,116
1121684141,,footway,,,,Shahdara,19
1121684142,,footway,,,,Shahdara,154
1121684143,,footway,,,,Shahdara,11
1121684144,,footway,,,,Shahdara,34
1121684145,,footway,,,,Shahdara,69
1121684146,,footway,,,,Shahdara,20
1121684154,,footway,,,,Shahdara,18
1121684155,,footway,,,,Shahdara,31
1121684156,,footway,,,,Shahdara,47
1121684157,,footway,,,,Shahdara,68
1121684158,,footway,,,,Shahdara,25
1121687839,,footway,,,,Shahdara,8
1121687840,,footway,,,,Shahdara,35
1121687841,,footway,,,,Shahdara,36
1121687842,,footway,,,,Shahdara,58
1121687843,,footway,,,,Shahdara,44
1121959304,,footway,,,,Shahdara,2
1121959305,,footway,,,,Shahdara,59
1121959306,,footway,,,,Shahdara,46
1121959307,,footway,,,,Shahdara,55
1121959308,,footway,,,,Shahdara,14
1121959309,,footway,,,,Shahdara,20
1121959310,,footway,,,,Shahdara,17
1121959311,,footway,,,,Shahdara,11
1121959312,,footway,,,,Shahdara,28
1121959313,,footway,,,,Shahdara,5
1121959314,,footway,,,,Shahdara,132
1121959315,,footway,,,,Shahdara,23
1121959317,,footway,,,,Shahdara,3
1121959318,,footway,,,,Shahdara,93
1121959319,,footway,,,,Shahdara,48
1121959320,,footway,,,,Shahdara,6
1121959321,,footway,,,,Shahdara,57
1121959322,,footway,,,,Shahdara,48
1121959323,,footway,,,,Shahdara,12
1121959324,,footway,,,,Shahdara,12
1121966657,,footway,,,,Shahdara,24
1121966662,,footway,,,,Shahdara,8
1121966663,,footway,,,,Shahdara,28
1121966664,,footway,,,,Shahdara,20
1121966665,,footway,,,,Shahdara,21
1121966666,,footway,,,,Shahdara,34
1121966669,,footway,,,,Shahdara,9
1121966670,,footway,,,,Shahdara,83
1121966671,,footway,,,,Shahdara,12
1121966672,,footway,,,,Shahdara,172
1121966673,,footway,,,,Shahdara,58
1121966674,,footway,,,,Shahdara,109
1121966675,,footway,,,,Shahdara,60
1121968259,,footway,,,,Shahdara,9
1121968260,,footway,,,,Shahdara,60
1121968261,,footway,,,,Shahdara,13
1121968262,,footway,,,,Shahdara,46
1121968263,,footway,,,,Shahdara,32
1121968267,,footway,,,,Shahdara,11
1121968268,,footway,,,,Shahdara,48
1121968269,,footway,,,,Shahdara,48
1121968270,,footway,,,,Shahdara,46
1121968271,,footway,,,,Shahdara,44
1121968272,,footway,,,,Shahdara,12
1121968273,,footway,,,,Shahdara,24
1121970551,,footway,,,,Shahdara,10
1121970552,,footway,,,,Shahdara,7
1121970553,,footway,,,,Shahdara,12
1121970554,,footway,,,,Shahdara,23
1121970555,,footway,,,,Shahdara,28
1121970557,,footway,,,,Shahdara,12
1121970558,,footway,,,,Shahdara,73
1121970559,,footway,,,,Shahdara,81
1121970560,,footway,,,,Shahdara,13
1121970561,,footway,,,,Shahdara,70
1121970562,,footway,,,,Shahdara,12
1121970563,,footway,,,,Shahdara,73
1121970564,,footway,,,,Shahdara,26
1121970565,,footway,,,,Shahdara,27
1121970566,,footway,,,,Shahdara,25
1121970567,,footway,,,,Shahdara,29
1121970568,,footway,,,,Shahdara,69
1121970574,,footway,,,,Shahdara,17
1121980180,,footway,,,,Shahdara,8
1121980181,,footway,,,,Shahdara,23
1121980182,,footway,,,,Shahdara,16
1121980183,,footway,,,,Shahdara,72
1121980184,,footway,,,,Shahdara,11
1121980185,,footway,,,,Shahdara,15
1122003523,,footway,,,,North-West,47
1122003530,,footway,,,,North-West,61
1122004550,,footway,,,,North-West,61
1122005646,,footway,,,,North-West,12
1122005647,,footway,,,,North-West,113
1122008321,,footway,,,,North-West,6
1122008322,,footway,,,,North-West,140
1122008330,,footway,,,,North-West,34
1122010665,,footway,,,,North-West,19
1122010666,,footway,,,,North-West,135
1122010667,,footway,,,,North-West,98
1122010668,,footway,,,,North-West,11
1122010669,,footway,,,,North-West,30
1122010670,,footway,,,,North-West,6
1122010671,,footway,,,,North-West,3
1122010672,,footway,,,,North-West,73
1122010673,,footway,,,,North-West,68
1122010674,,footway,,,,North-West,26
1122010675,,footway,,,,North-West,44
1122010676,,footway,,,,North-West,76
1122010677,,footway,,,,North-West,58
1122010678,,footway,,,,North-West,37
1122012899,,footway,,,,North-West,16
1122012900,,footway,,,,North-West,25
1122012901,,footway,,,,North-West,49
1122012902,,footway,,,,North-West,25
1122012903,,footway,,,,North-West,29
1122012904,,footway,,,,North-West,229
1122012905,,footway,,,,North-West,95
1122012911,,footway,,,,North-West,44
1122012912,,footway,,,,North-West,47
1122012913,,footway,,,,North-West,105
1122012914,,footway,,,,North-West,45
1122012915,,footway,,,,North-West,95
1122012916,,footway,,,,North-West,33
1122012917,,footway,,,,North-West,72
1122012918,,footway,,,,North-West,34
1122012919,,footway,,,,North-West,150
1122012920,,footway,,,,North-West,91
1122012921,,footway,,,,North-West,41
1122012922,,footway,,,,North-West,16
1122012923,,footway,,,,North-West,27
1122012924,,footway,,,,North-West,27
1122012925,,footway,,,,North-West,73
1122012926,,footway,,,,North-West,16
1122015930,,footway,,,,North-West,99
1122019022,,footway,,,,Rohini,85
1122019023,,footway,,,,Rohini,99
1122019024,,footway,,,,Rohini,15
1122019025,,footway,,,,Rohini,16
1122019026,,footway,,,,Rohini,60
1122019027,,footway,,,,Rohini,6
1122019028,,footway,,,,Rohini,107
1122019029,,footway,,,,Rohini,78
1122023321,,footway,,,,Rohini,36
1122023322,,footway,,,,Rohini,17
1122023323,,footway,,,,Rohini,12
1122023324,,footway,,,,Rohini,13
1122029472,,footway,,,,Rohini,38
1122029473,,footway,,,,Rohini,10
1122029474,,footway,,,,Rohini,200
1122111023,,footway,,,paving_stones,North,154
1122111024,,footway,,,paving_stones,North,51
1122111028,,footway,,,paving_stones,North,73
1122111029,,footway,,,paving_stones,North,48
1122111030,,footway,,,paving_stones,North,38
1122111031,,footway,,,paving_stones,North,31
1122111032,,footway,,,paving_stones,North,31
1122210039,,footway,,,,Rohini,12
1122210040,,footway,,,,Rohini,11
1122210041,,footway,,,,Rohini,77
1122210042,,footway,,,,Rohini,44
1122210043,,footway,,,,Rohini,36
1122210044,,footway,,,,Rohini,43
1122210045,,footway,,,,Rohini,80
1122210046,,footway,,,,Rohini,8
1122210047,,footway,,,,Rohini,16
1122210048,,footway,,,,Rohini,34
1122210049,,footway,,,,Rohini,42
1122210050,,footway,,,,Rohini,40
1122210051,,footway,,,,Rohini,79
1122210052,,footway,,,,Rohini,33
1122213302,,footway,,,,Rohini,9
1122213303,,footway,,,,Rohini,103
1122224658,,footway,,,,Rohini,155
1122224659,,footway,,,,Rohini,40
1122224660,,footway,,,,Rohini,22
1122224661,,footway,,,,Rohini,21
1122224662,,footway,,,,Rohini,74
1122224663,,footway,,,,Rohini,82
1122224664,,footway,,,,Rohini,59
1122224665,,footway,,,,Rohini,55
1122224666,,footway,,,,Rohini,55
1122224667,,footway,,,,Rohini,42
1122224668,,footway,,,,Rohini,54
1122224669,,footway,,,,Rohini,22
1122224670,,footway,,,,Rohini,36
1122224671,,footway,,,,Rohini,36
1122228593,,footway,,,,Rohini,11
1122228594,,footway,,,,Rohini,52
1122228595,,footway,,,,Rohini,13
1122228596,,footway,,,,Rohini,106
1122228597,,footway,,,,Rohini,23
1122228598,,footway,,,,Rohini,48
1122228599,,footway,,,,Rohini,51
1122247819,,footway,,,,North-West,19
1122247820,,footway,,,,North-West,37
1122247821,,footway,,,,North-West,55
1122247822,,footway,,,,North-West,77
1122247823,,footway,,,,North-West,14
1122247824,,footway,,,,North-West,29
1122247825,,footway,,,,North-West,15
1122249980,,footway,,,,North-West,13
1122249981,,footway,,,,North-West,10
1122249982,,footway,,,,North-West,22
1122251394,,footway,,,,North-West,13
1122251395,,footway,,,,North-West,21
1122251396,,footway,,,,North-West,79
1122251397,,footway,,,,North-West,42
1122258834,,footway,,,,North-West,15
1122258835,,footway,,,,North-West,33
1122258836,,footway,,,,North-West,48
1122258837,,footway,,,,North-West,158
1122258838,,footway,,,,North-West,227
1122258839,,footway,,,,North-West,38
1122258840,,footway,,,,North-West,38
1122258841,,footway,,,,North-West,10
1122258842,,footway,,,,North-West,48
1122258843,,footway,,,,North-West,108
1122258844,,footway,,,,North-West,78
1122258845,,footway,,,,North-West,173
1122258846,,footway,,,,North-West,34
1122258855,,footway,,,,North-West,46
1122265993,,footway,,,,North-West,70
1122272444,,footway,,,,North-West,9
1122272445,,footway,,,,North-West,149
1122272446,,footway,,,,North-West,32
1122272447,,footway,,,,North-West,77
1122272448,,footway,,,,North-West,100
1122272449,,footway,,,,North-West,68
1122275265,,footway,,,,North-West,7
1122275266,,footway,,,,North-West,28
1122275267,,footway,,,,North-West,17
1122275268,,footway,,,,North-West,15
1122276957,,footway,,,,North-West,10
1122276958,,footway,,,,North-West,178
1122276959,,footway,,,,North-West,10
1122276960,,footway,,,,North-West,63
1122276961,,footway,,,,North-West,178
1122276976,,footway,,,,North-West,9
1122276977,,footway,,,,North-West,93
1122276978,,footway,,,,North-West,8
1122276979,,footway,,,,North-West,67
1122277603,,footway,,,,Outer,197
1122277604,,footway,,,,Outer,332
1122277605,,footway,,,,Outer,26
1122279364,,footway,,,,North-West,10
1122279365,,footway,,,,North-West,125
1122279369,,footway,,,,North-West,99
1122286114,,footway,,,,North-West,12
1122286115,,footway,,,,North-West,94
1122286116,,footway,,,,North-West,140
1122286117,,footway,,,,North-West,19
1122286118,,footway,,,,North-West,5
1122286119,,footway,,,,North-West,92
1122286120,,footway,,,,North-West,20
1122286124,,footway,,,,North-West,20
1122286125,,footway,,,,North-West,152
1122286126,,footway,,,,North-West,23
1122287078,,footway,,,,Outer,210
1122287079,,footway,,,,Outer,63
1122287088,,footway,,,,Outer,55
1122287089,,footway,,,,Outer,54
1122287090,,footway,,,,Outer,10
1122287091,,footway,,,,Outer,7
1122287092,,footway,,,,Outer,9
1122287093,,footway,,,,Outer,15
1122287094,,footway,,,,Outer,54
1122287095,,footway,,,,Outer,9
1122542989,,footway,,,,North-West,47
1122542990,,footway,,,,North-West,41
1122542991,,footway,,,,North-West,42
1122542992,,footway,,,,North-West,51
1122542993,,footway,,,,North-West,43
1122542994,,footway,,,,North-West,48
1122542995,,footway,,,,North-West,9
1122542996,,footway,,,,North-West,51
1122542997,,footway,,,,North-West,44
1122542998,,footway,,,,North-West,140
1122542999,,footway,,,,North-West,89
1122543000,,footway,,,,North-West,63
1122543001,,footway,,,,North-West,421
1122543529,,footway,,,,North-West,76
1122543530,,footway,,,,North-West,140
1122543531,,footway,,,,North-West,48
1122543532,,footway,,,,North-West,194
1122543533,,footway,,,,North-West,49
1122543541,,footway,,,,North-West,41
1122543542,,footway,,,,North-West,39
1122543543,,footway,,,,North-West,229
1122543544,,footway,,,,North-West,31
1122543545,,footway,,,,North-West,17
1122543546,,footway,,,,North-West,18
1122543547,,footway,,,,North-West,23
1122544020,,footway,,,,North-West,127
1122544021,,footway,,,,North-West,34
1122544022,,footway,,,,North-West,18
1122547617,,footway,,,,North-West,29
1122547618,,footway,,,,North-West,41
1122547619,,footway,,,,North-West,9
1122547620,,footway,,,,North-West,30
1122547621,,footway,,,,North-West,41
1122547622,,footway,,,,North-West,9
1122547623,,footway,,,,North-West,30
1122560469,,footway,,,,North-West,236
1123531348,,footway,,,paving_stones,Rohini,334
1126929463,,footway,,,,North-West,82
1133780558,,footway,,,,North-West,20
1134001938,,footway,,,,North-West,18
1136674912,,footway,,,,North-West,19
1136674915,,footway,,,,North-West,18
1136686172,,footway,,,,North-West,17
1136686173,,footway,,,,North-West,19
1137214865,,footway,,,,North-West,17
1137219990,,footway,,,,North-West,40
1137219993,,footway,,,,North-West,8
1137227563,,footway,,,,North-West,22
1137227565,,footway,,,,North-West,23
1137227567,,footway,,,,North-West,32
1137227568,,footway,,,,North-West,15
1137227569,,footway,,,,North-West,14
1137562196,,footway,,,,North,36
1137568791,,footway,,,,North-West,20
1137576742,,footway,,0.4,,North-West,19
1137796411,,footway,,,,North-West,9
1137796412,,footway,,1.3,,North-West,20
1138657987,,footway,,,,North-West,8
1138657998,,footway,,,,North-West,70
1138674600,,footway,,,,North-West,13
1138674602,,footway,,,,North-West,29
1138674603,,footway,,,,North-West,18
1140850144,,footway,,,,North-West,9
1140900198,,footway,,,,North-West,6
1143855204,,footway,,,,North-West,21
1143855219,,footway,,,,North-West,20
1143855227,,footway,,,,North-West,19
1143855228,,footway,,,,North-West,18
1143862198,,footway,,,,North-West,4
1143862199,,footway,,,,North-West,15
1143862201,,footway,,,,North-West,25
1143862202,,footway,,,,North-West,11
1143862203,,footway,,,,North-West,4
1143862204,,footway,,,,North-West,11
1143862205,,footway,,,,North-West,13
1143862206,,footway,,,,North-West,55
1143862207,,footway,,,,North-West,47
1143862208,,footway,,,,North-West,53
1143862210,,footway,,,,North-West,14
1143862211,,footway,,,,North-West,29
1143862212,,footway,,,,North-West,12
1143862213,,footway,,,,North-West,12
1143862214,,footway,,,,North-West,12
1143862217,,footway,,,,North-West,167
1143862218,,footway,,,,North-West,17
1143862219,,footway,,,,North-West,27
1143876487,,footway,,,,North-West,30
1143876489,,footway,,,,North-West,12
1143876490,,footway,,,,North-West,39
1143876493,,footway,,,,North-West,25
1143876494,,footway,,,,North-West,25
1143876495,,footway,,,,North-West,65
1143876496,,footway,,,,North-West,30
1143876498,,footway,,,,North-West,69
1143876499,,footway,,,,North-West,50
1143876500,,footway,,,,North-West,31
1143876501,,footway,,,,North-West,59
1143876502,,footway,,,,North-West,31
1143876503,,footway,,,,North-West,66
1143876504,,footway,,,,North-West,65
1143876505,,footway,,,,North-West,60
1143876506,,footway,,,,North-West,21
1143876508,,footway,,,,North-West,66
1143876509,,footway,,,,North-West,137
1143876511,,footway,,,,North-West,10
1143876513,,footway,,,,North-West,11
1143876514,,footway,,,,North-West,27
